0,0,50
 0,0,55
 0,0,60
 0,0,65
 0,0,70
 5,0,70
 10,0,70
 15,0,70
 20,0,70
 25,0,70
 30,0,70
 0,35,70
 0,40,70
 0,45,70
 0,50,70
 0,55,70
 0,60,70
 0,65,70
 0,70,70
 5,70,70
 15,65,70
 15,70,70
 20,70,70
 50,45,70
 55,45,70
 55,50,70
 60,50,70
 60,55,70
 65,55,70
 65,60,70
 70,60,70
 70,65,70
 70,70,70
